Country;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
United Kingdom;1.569473028;1.785749197;1.737427235;1.708198905;1.7389853;1.764102578;1.650690675;1.718675971;1.705037713;1.889571428;1.813059926;1.691506982;1.679469466;1.637675166
Georgia;-0.709320903;-0.463904649;-0.346999019;-0.267309159;-0.204927728;-0.209616065;-0.124278314;-0.014561474;-0.005961422;0.190929726;0.271518201;0.383660972;0.328920484;0.327648461
Ghana;-0.116284296;0.054455802;0.035717979;-0.068018384;-0.042059805;-0.028069649;-0.004878859;0.010495004;0.149142131;0.052244995;0.142395899;0.04878578;0.129867241;0.071562126
Guinea;-1.372000694;-1.404666781;-1.44471395;-1.529194713;-1.537978172;-1.479179144;-1.445123315;-1.407583952;-1.37540102;-1.360495448;-1.160769582;-1.216067791;-1.23006928;-1.211245418
Gambia, The;-0.379381537;-0.360065252;-0.31248945;-0.413119853;-0.505888104;-0.555409133;-0.54315418;-0.576514304;-0.642992079;-0.689125657;-0.721325874;-0.774468124;-0.434945554;-0.430829227
Guinea-Bissau;-1.250436306;-1.245837688;-1.313853145;-1.385676384;-1.335597992;-1.331443787;-1.306377292;-1.522778392;-1.585554123;-1.325205922;-1.283541322;-1.486801982;-1.435710192;-1.233772755
Equatorial Guinea;-1.459866762;-1.371015668;-1.303462029;-1.268904924;-1.270539761;-1.300993323;-1.265435815;-1.295616746;-1.349340796;-1.448759675;-1.456293225;-1.515851021;-1.489087701;-1.41476202
Greece;0.79458195;0.873663366;0.872375548;0.862212479;0.652814925;0.630501211;0.572887123;0.426507235;0.465021938;0.36259988;0.267145306;0.107345834;0.083919302;0.152649522
Grenada;0.319001049;0.229442254;0.153192014;0.084641412;0.133972734;0.108442597;0.137342364;0.125437871;0.133370638;-0.167484716;0.144667223;0.568964899;0.441857159;0.229605749
Greenland;;;;;1.723481536;1.73589325;1.742569804;1.719516397;1.697370648;1.738286018;1.701277018;1.723600388;1.721441388;1.737412691
Guatemala;-1.051119089;-1.094118595;-1.11537993;-1.109738588;-1.018172026;-0.960077703;-1.036424637;-1.076313615;-1.083479166;-0.96223402;-0.947280288;-1.019841552;-1.059996128;-1.037602067
French Guiana;0.857202649;0.82051301;0.573664069;0.584115922;1.162104964;1.177471042;1.199741602;1.161048532;1.129531503;1.066060424;1.295745134;1.308367968;1.196048021;1.209605098
Guam;1.119750142;1.080183744;1.10512352;1.127510905;1.131649971;1.11774087;1.098715305;1.102442503;1.108082652;1.410082817;1.345239758;1.102921844;1.357683659;1.363119364
Guyana;-0.666788518;-0.564560235;-0.458872825;-0.58240515;-0.555844009;-0.474380106;-0.510898888;-0.523705304;-0.530195773;-0.616555035;-0.527467489;-0.309113592;-0.288821399;-0.372386962
Hong Kong SAR, China;1.61301434;1.552190304;1.526227474;1.489004612;1.495939732;1.543033123;1.554641128;1.580427289;1.573812246;1.86072886;1.825609803;1.722852826;1.717843413;1.770376921
Honduras;-0.779209137;-0.991311669;-0.930491149;-0.964828074;-0.896946132;-0.878016233;-0.903863072;-1.140214562;-1.164662719;-0.944581866;-0.925624251;-1.118704557;-1.04627192;-1.030543566
Croatia;0.128532663;0.00607663;0.087641433;0.086383566;0.162146658;0.201946497;0.217892975;0.245607689;0.291649491;0.319685102;0.200354069;0.409176141;0.334248334;0.32438755
Haiti;-1.638937831;-1.405266881;-1.344051957;-1.276860118;-1.319445014;-1.370326757;-1.407701254;-1.327450871;-1.294263363;-1.185460091;-1.180636764;-1.001996517;-1.088148713;-1.051863551
Hungary;0.864853382;0.997733533;0.96417439;0.92606169;0.796490192;0.780267775;0.764692008;0.615284204;0.582692802;0.501931071;0.399935961;0.423058361;0.529676974;0.554894567
Indonesia;-0.821528196;-0.719033778;-0.681466579;-0.653870583;-0.602618754;-0.6399979;-0.593030393;-0.575681806;-0.530768096;-0.342180669;-0.42209816;-0.344751209;-0.346481681;-0.315038621
India;0.127903074;0.17733115;0.093781717;0.08603885;0.013824042;-0.037394792;-0.09069369;-0.07196191;-0.057318583;-0.063245445;-0.047322664;-0.028877169;0.004769078;0.025946105
Ireland;1.595653057;1.722036839;1.745495081;1.715703964;1.750501871;1.768064141;1.755929351;1.734316707;1.731722951;1.779152513;1.774898171;1.517243624;1.427983165;1.463336468
Iran, Islamic Rep.;-0.828926861;-0.946978211;-0.974999428;-0.90996933;-0.974336565;-1.022495508;-0.96535641;-0.915893674;-0.995813966;-1.056347728;-0.923483491;-0.679015219;-0.683060467;-0.693574786
Iraq;-1.712716937;-1.679221034;-1.837934017;-1.768707871;-1.698137045;-1.55827868;-1.452955961;-1.457862616;-1.449635625;-1.334787846;-1.417770386;-1.625594735;-1.637448192;-1.758795738
Iceland;1.951465964;1.895821095;1.845549464;1.865285873;1.714270711;1.713806868;1.697877765;1.685005426;1.662147522;1.708532214;1.66732955;1.51954484;1.606575847;1.718736887
Israel;0.81739372;0.901524782;0.829283953;0.84611696;0.841350496;0.916021883;1.012863755;0.934555173;0.978043199;1.107662916;1.162277818;1.072176218;1.021372199;0.993223965
Italy;0.518270791;0.38762024;0.478748947;0.455116183;0.404739648;0.430328697;0.466513753;0.403319508;0.402901322;0.37739116;0.275050968;0.329159915;0.324624747;0.246396452
Jamaica;-0.423019171;-0.403755188;-0.36463201;-0.332465857;-0.425204307;-0.453684866;-0.398841858;-0.375789106;-0.350025058;-0.282042772;-0.227322102;-0.203270406;-0.156528085;-0.230707601
Jordan;0.32527411;0.33267352;0.387369871;0.411545157;0.250783056;0.192973167;0.237918943;0.369098425;0.392967433;0.464213163;0.439426363;0.3043001;0.261327982;0.233431607
Japan;1.234981775;1.363448381;1.335137248;1.318865657;1.293835521;1.326372027;1.312013268;1.357860565;1.443706989;1.601541996;1.51871562;1.420991778;1.566192389;1.533190012
Kazakhstan;-0.865431607;-1.01558733;-0.947749138;-0.824098408;-0.645679891;-0.615905404;-0.573506773;-0.684613407;-0.691604614;-0.598051727;-0.439331859;-0.435088873;-0.411437422;-0.431679249
Kenya;-0.881526113;-0.878231764;-0.9657166;-0.993835807;-1.012889385;-0.942359269;-0.90367496;-0.823801458;-0.711124599;-0.4168576;-0.488159001;-0.440551668;-0.413207114;-0.41113326
Kyrgyz Republic;-1.114423156;-1.31362462;-1.318498969;-1.371563196;-1.325342298;-1.266857266;-1.190346479;-1.129481792;-1.109207511;-0.926912189;-0.989243984;-1.022858143;-0.925260603;-0.907551765
Cambodia;-1.233935356;-1.234537482;-1.142243743;-1.148304462;-1.118063331;-1.118508458;-1.045039773;-0.979674339;-1.00411737;-0.955210149;-0.978472054;-1.063662291;-1.056137443;-1.114451408
Kiribati;0.72174567;0.849212825;0.756585598;0.353094578;0.127355039;0.055085231;0.100228667;0.141667157;0.181601003;-0.12437252;-0.155258492;0.236354426;0.527267098;0.49286738
St. Kitts and Nevis;0.76951474;0.827852666;0.791030586;0.750410676;0.736678243;0.699666321;0.720971167;0.707597315;0.72407186;0.0712336;0.479523689;0.505480826;0.534204483;0.559787989
Korea, Rep.;0.990006506;0.871459246;1.029149294;0.880892515;0.993718326;1.003880143;1.025967598;0.984208226;0.953823209;0.993528128;0.932384551;1.160836101;1.163427949;1.235760331
Kuwait;0.536809981;0.538473845;0.604888022;0.588170171;0.586304367;0.59172523;0.549243689;0.367613405;0.365626663;0.022490578;0.001072033;0.027930332;0.101462342;0.21039997
Lao PDR;-1.17912817;-1.015240192;-0.957011819;-0.869225442;-1.053462505;-0.979774296;-1.0005337;-0.851637721;-0.80027616;-0.751358986;-0.798730314;-0.795824528;-0.881506801;-0.84245193
Lebanon;-0.331319451;-0.64301908;-0.696329355;-0.668793619;-0.680763423;-0.707574546;-0.691020787;-0.751038015;-0.775689304;-0.766248524;-0.825654149;-0.830496848;-0.824043214;-0.764344037
Liberia;-1.326512098;-0.887506783;-0.889721632;-1.091133118;-1.014398813;-0.961111307;-0.927351236;-0.88740474;-0.879034638;-0.80579406;-0.856600881;-0.945159376;-0.950862288;-0.988887191
Libya;-0.975081921;-1.076521277;-0.951451302;-0.824222624;-0.933716595;-0.993416905;-1.200120211;-1.137567401;-1.336876512;-1.508693218;-1.629264593;-1.816694379;-1.784209013;-1.785323024
St. Lucia;0.76951474;0.827852666;0.791030586;0.845056772;0.862792373;0.845626354;0.787003756;0.661241233;0.700886607;0.567623079;0.672844887;0.516971052;0.599803865;0.605445802
Liechtenstein;0.976217151;1.0704602;1.410549879;1.431089997;1.618514895;1.623811126;1.619368196;1.601888537;1.585437775;1.743713021;1.685901403;1.688664436;1.674108624;1.677057862
Sri Lanka;0.152656838;0.17534478;0.129596159;-0.011843782;-0.107099771;-0.121490128;-0.12229754;-0.122376353;-0.276962429;-0.170083612;0.037321109;0.110591605;0.055441722;0.026052941
Lesotho;-0.120904498;-0.222956091;-0.294663519;-0.231323078;-0.211799264;-0.277310818;-0.251959354;-0.244847745;-0.201975182;-0.20982334;-0.173964605;-0.168290794;-0.274841577;-0.336775094
Lithuania;0.628722906;0.716303349;0.726696849;0.72248292;0.728031814;0.782363355;0.774957716;0.85041523;0.836003721;0.939177334;1.008047462;1.029358149;0.99265039;0.956690431
Luxembourg;1.830680132;1.699837685;1.765278339;1.801214099;1.827186227;1.85144341;1.833190441;1.7989043;1.816298723;1.906487703;1.874648809;1.760356069;1.737712979;1.80984962
Latvia;0.618481636;0.669317961;0.759256601;0.809207201;0.814353228;0.787803769;0.747023225;0.785476744;0.767849863;0.872382939;0.794590116;0.958982587;0.931378543;0.956315875
Kosovo;-0.815549612;-0.853960633;-0.752702057;-0.593440831;-0.59778595;-0.610013545;-0.520651579;-0.531206548;-0.547838151;-0.472362667;-0.464695901;-0.350176692;-0.421345174;-0.371078104
Macao SAR, China;0.729685664;0.443406969;0.319838554;0.464914739;0.712111592;0.723239839;0.692882895;0.652692735;0.643677235;0.951919615;0.923672378;0.855739176;0.848467946;1.009074807
Morocco;-0.164906323;-0.289712638;-0.298718512;-0.303349525;-0.210023805;-0.171845526;-0.227676734;-0.209178165;-0.24794969;-0.065144658;-0.088945158;-0.158312634;-0.162154257;-0.138684615
Monaco;0.786126852;0.994980335;0.890037417;0.910757303;0.950215816;0.888633847;0.946979046;0.93267709;0.935489237;;;;;
Moldova;-0.357787669;-0.519934177;-0.508490741;-0.425381392;-0.442273647;-0.363108873;-0.331361443;-0.324772626;-0.37213251;-0.247836754;-0.353447229;-0.49498868;-0.414212614;-0.413653702
Madagascar;-0.352531463;-0.445805848;-0.383607447;-0.449675649;-0.733841002;-0.874632835;-0.888016224;-0.906124115;-0.912827671;-0.740127504;-0.687261403;-0.813404381;-0.860048175;-0.813881338
Maldives;0.04098738;-0.066600159;-0.164223492;-0.184744909;-0.189711541;-0.337033957;-0.55402422;-0.541809142;-0.74661535;-0.530172229;-0.576265395;-0.407596409;-0.61523205;-0.549620688
Mexico;-0.346959531;-0.431498945;-0.494035304;-0.667874098;-0.559861004;-0.550830901;-0.549215794;-0.534087002;-0.544489741;-0.422825068;-0.447091967;-0.556210816;-0.566672266;-0.637888789
Marshall Islands;-0.071768671;0.031877209;-0.016319018;0.203876048;-0.285885602;-0.260284901;0.123007677;0.028479757;0.13315469;-0.222078681;-0.212631494;-0.098170541;0.143426389;-0.047392603
North Macedonia;-0.31782496;-0.532436609;-0.426980704;-0.347148299;-0.257046133;-0.264311492;-0.236664414;-0.220716566;-0.19962278;-0.052508973;-0.188812435;-0.277565151;-0.241965428;-0.283910245
Mali;-0.156802982;-0.290162176;-0.183009923;-0.320929229;-0.365217537;-0.44992274;-0.501062691;-0.671191096;-0.749119461;-0.644296169;-0.735190928;-0.782161713;-0.778186023;-0.797665119
Malta;1.426871419;1.568243623;1.629644036;1.624920011;1.480706453;1.416975498;1.286828995;1.344981909;1.333084106;1.193639755;1.135585546;0.997758865;1.143620372;1.053262472
Myanmar;-1.731732011;-1.533384919;-1.547747135;-1.541818738;-1.531916261;-1.547706127;-1.438457608;-1.35473609;-1.233817577;-1.185658813;-1.236539483;-0.886977434;-0.945454955;-1.032394767
Mongolia;-0.218720913;-0.319578499;-0.347443581;-0.345899582;-0.260774106;-0.360217661;-0.26704073;-0.37545976;-0.371379048;-0.344739795;-0.379792511;-0.220197007;-0.303042471;-0.266638517
Montenegro;-0.13120091;-0.270817995;-0.15415737;-0.075675674;0.070342734;0.013517714;0.017082615;0.019058798;0.045480549;0.081718199;0.051771913;-0.005681448;0.012965971;0.098440737
